Company Name,Ticker,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %,Zacks Rank
"Texas Instruments","TXN","259367.33","284.99","8833546","-2.14","-8.6","1.39","73.57","51.79","13.05","31.11","332.28","153.33","6","Computer and Technology","Semiconductor - General","31.11","2"
"TXNM Energy, Inc.","TXNM","6454.23","58.3","1538594","1.27","1.41","-1.29","61.69","-8.51","9.86","11.19","59.48","56.4","154","Oils-Energy","Alternative Energy - Other","6.96","3"
"Texas Roadhouse","TXRH","12545.15","190.86","923482","-3.39",".13","18.55","83.94","6.24","9.39","6.85","197.55","155.88","206","Retail-Wholesale","Retail - Restaurants","6.85","3"
"Textron","TXT","16204.71","93.19","1353167","2.81","4.64","-2.89","68.08","-1.22","8.01","7.38","100.77","77.02","81","Aerospace","Aerospace - Defense","6.15","3"
"Tyler Technologies","TYL","12150.97","288.16","679118","-8.88","2.52","-15.53","3.83","-41.34","9.1","21.29","611.76","275.27","68","Computer and Technology","Internet - Software and Services","13.26","2"
"Unity Software","U","12633.32","28.94","6663660","-4.14","8.35","9.54","36.52","-39.46","2.01","10.15","49.47","17.13","154","Computer and Technology","Internet - Software","-34.99","1"
"Under Armour","UA","2809.48","6.59","3668512","-7.05","11.89","8.57","67.09","26.86","-3.83","1","7.88","3.96","182","Consumer Discretionary","Textile - Apparel","-9.98",""
"Under Armour","UAA","2873.43","6.74","8901342","-7.03","10.85","7.15","64.74","25.31","-3.83","1","8.14","4.17","182","Consumer Discretionary","Textile - Apparel","-9.98","4"
"United Airlines","UAL","37439.12","115.345","4590398","-2.92","-14.31","28.16","59.71","-4.68","3.52","4.71","136.11","84.57","84","Transportation","Transportation - Airline","5.56","2"
"United States Antimony","UAMY","816.5","5.51","5783429","3.38","-19.68","-54.12","17.8","1.42","162.81","-17.62","17.47","2.92","166","Basic Materials","Mining - Non Ferrous","-41.45","4"
"Uber Technologies","UBER","140273.14","68.91","17784660","-6.93","-4.62","-7.64",".95","-22.07","18.28","20.43","100.1","68.61","95","Computer and Technology","Internet - Services","15.91","3"
"UBS","UBS","161040.38","51.55","1660918","-3.64","3.22","17.43","81.14","2.86","-9.98","17.78","55.07","36.41","86","Finance","Banks - Foreign","12.66","1"
"United Bankshares","UBSI","6526.14","47.36","1090180","-1.77","2.56","8.1","93.85","13.96","12.01","40.08","48.22","34.31","74","Finance","Banks - Southeast","27.97","3"
"United Community Banks","UCB","4175.87","34.89","1039403","-5.93","-.48","4.68","73.01","3.27","2.3","31.65","37.09","28.94","74","Finance","Banks - Southeast","24.43","3"
"Ultra Clean","UCTT","4507.94","100.56","1528391","8.6","-16.66","28.68","65.25","266.84","-2.08","2.39","142.59","21.63","30","Computer and Technology","Electronics - Manufacturing Machinery","-9.38","1"
"United Dominion Realty Trust","UDR","12827.67","39.48","2684488","-2.69",".97","8.64","75.8","-.54","2.42","28.8","41.37","33.56","88","Finance","REIT and Equity Trust - Residential","28.6","3"
"Urban Edge Properties","UE","2885.86","22.9","933100","-3.09","-2.05","4.47","81.18","10.27","6.06","22.65","23.92","18.5","73","Finance","REIT and Equity Trust - Retail","22.2","4"
"UFP Industries","UFPI","4867.18","86.175","434554","-3.12","-6.4","-3.7","19.23","-12.54","-4.99","4.31","115.62","79.17","95","Construction","Building Products - Wood","4.31","5"
"UGI","UGI","7921.85","36.95","1177273",".27","5.09","2.38","58.56","-8.78","1.07","9.43","40.63","31.75","190","Utilities","Utility - Gas Distribution","8.71","4"
"Ultrapar Participacoes","UGP","7317.73","6.56","4423989","5.13","34.98","9.52","100","60.79","3.05","2.06","6.56","2.84","217","Oils-Energy","Oil and Gas - Production and Pipelines","2.04","3"
"U-Haul Holding Company","UHALB","11084.09","62.81","410895","-.81","8.18","31.7","97.82","24.17","3.59","1.38","63.32","39.91","88","Transportation","Transportation - Services","1.38",""
"Universal Health Services","UHS","9157.33","151.27","803522","-1.48","4.71","-10.1","9.8","-35.89","9.71","8.04","244.18","141.17","225","Medical","Medical - Hospital","8.56","4"
"Frontier Group","ULCC","1263.84","5.5","3802437","-15.77","-31.76","51.51","48.39","7.9","-1.35","-4.26","8.06","3.1","84","Transportation","Transportation - Airline","-9.62","2"
"UL Solutions Inc.","ULS","17455.37","86.6","1137192","-3.45","-9.63","-4.3","56.72","1.47","6.38","13.78","104.89","62.63","201","Business Services","Business - Services","11.24","3"
"Ulta Beauty","ULTA","20546.96","477.955","592874","-.19","-1.56","-11.08","10.62","-27","9.71","9.36","706.82","450.75","65","Retail-Wholesale","Retail - Miscellaneous","9.36","3"
"Unusual Machines, Inc.","UMAC","1028.53","21.52","4008828","29.33","14.41","47.5","53.62","56.08","101.24","-37.06","33.42","7.76","81","Computer and Technology","Wireless Equipment","-32.71","3"
"UMB Financial","UMBF","10570.16","139.12","694243","-6.01","-2.99","10.26","79.79","11.74","48.06","33.17","148.02","103.99","74","Finance","Banks - Midwest","20.42","3"
"United Microelectronics","UMC","52542.97","20.87","15077200","-6.37","-24.74","59.8","66.68","145.35","6.74","20.71","28.01","6.58","57","Computer and Technology","Electronics - Semiconductors","20.71","4"
"UMH Properties","UMH","1311.56","15.4","604868","-3.02","1.85","-.96","42.1","-10.56","8.81","11.03","17.16","14.12","88","Finance","REIT and Equity Trust - Residential","11.03","3"
"UniCredit","UNCRY","135836.41","45.04","523549","-4.37","1.9","16.47","81.6",".36","-14.59","34.34","47.54","33.95","86","Finance","Banks - Foreign","34.34","4"
"United Natural Foods","UNFI","2940.63","48.59","591017","-3.19","-3.4","-2.86","77.26","33.35","2.6",".37","55.52","25.05","209","Consumer Staples","Food - Miscellaneous","-.12","1"
"UnitedHealth Group","UNH","384653.66","423.56","5818798",".04","1.93","14.33","93.56","18.56","11.81","3.76","436.35","237.77","9","Medical","Medical - HMOs","3.14","1"
"Uniti Group","UNIT","2675.83","11.02","2397239",".36","-3.84","-6.85","76.59","45.26","91.49","-12.57","12.75","5.36","203","Computer and Technology","Wireless National","39.61","3"
"Unum Group","UNM","13812.66","86.45","1289583","-3.48","-2.78","7.55","74.03","3.07","1.46","10.43","92.73","68.55","95","Finance","Insurance - Accident and Health","5.86","3"
"Union Pacific","UNP","180684.73","304.33","2868823","1.64","13.67","12.93","100","21.57","1.07","28.7","304.33","214.91","189","Transportation","Transportation - Rail","28.85","3"
"Upbound Group, Inc.","UPBD","1228.83","21.08","997528","-7.38","6.25","6.68","44.27","10.93","8.67","5.22","27.35","16.1","95","Finance","Financial - Leasing Companies","1.78","3"
"United Parcel Service","UPS","96985.72","114.1","4158000","-2.63","4.38","4.87","84.23","6.29","-2.65","6.48","120","82.58","95","Transportation","Transportation - Air Freight and Cargo","5.94","3"
"Upstart","UPST","2640.68","27.59","3587982","-10.65","-16.32","-12.64","5.63","-41.7","63.99","16.1","84.13","24.22","182","Finance","Financial - Miscellaneous Services","4.34","3"
"Upwork","UPWK","1077.08","8.72","3047530","-9.07","10.94","-15.75","6.17","-59.35","2.4","15.73","22.11","7.84","95","Computer and Technology","Internet - Services","13.81",""
"Urban Outfitters","URBN","5961.06","69.61","1160217","-7.7","-2.47","-1.04","43.41","-14.53","11.07","8.02","82.7","59.57","53","Retail-Wholesale","Retail - Apparel and Shoes","7.48","2"
"Urogen Pharma","URGN","2070.67","42.5","809002","6.25","23.62","78.35","95.32","67.68","21.45","-94.83","43.78","16.42","91","Medical","Medical - Biomedical and Genetics","-94.83","2"
"United Rentals","URI","70938.38","1139.71","461995","6.33",".02","18.74","100","30.13","4.91","17.03","1139.71","710.47","153","Construction","Building Products - Miscellaneous","15.67","2"
"U.S. Bancorp","USB","98233.13","63.33","8374207","-1.06","3.46","11.77","94.45","9.67",".35","27.24","64.47","43.94","26","Finance","Banks - Major Regional","18.49","2"
"US Foods","USFD","21048.79","95.58","2630617","-3.58","-.67","2.24","74.56","17.26","4.08","2.34","104.29","70.05","209","Consumer Staples","Food - Miscellaneous","1.71","3"
"United Therapeutics","UTHR","22476.82","529.53","404783",".09","-2.55","-7.32","79.13",".42","10.61","40.62","596.76","274.7","94","Medical","Medical - Drugs","40.62","2"
"Universal Technical Institute","UTI","2129.22","38.67","991134","-4.68","-3.37","3.04","57.42","36.75","14.05","4.91","51.2","21.77","95","Consumer Discretionary","Schools","4.91","3"
"Utz Brands","UTZ","2027.35","14.09","6225046","88.37","95.15","77.01","94.8","25.43","2.09","8.06","14.49","6.8","209","Consumer Staples","Food - Miscellaneous","-.58","3"
"Energy Fuels","UUUU","3001.54","12.01","7089430","2.91","-16.71","-44.5","18.39","-23.68","-15.61","-83.26","27.72","8.47","166","Basic Materials","Mining - Non Ferrous","-83.26","2"
"Visa","V","630687.69","351.6","8204045","-3.71","6.38","6.6","80.55","-7.36","11.34","56.02","365.14","295.52","86","Business Services","Financial Transaction Services","51.68","2"
"MARRIOTT VAC WW","VAC","3222.07","93.82","404791","-7.87","-4.97","30.29","83.98","50.27","1.31","4.99","103.04","45.49","67","Consumer Discretionary","Leisure and Recreation Services","-6.72","3"
"Valaris","VAL","5481.28","79.15","870191","3.65","2.35","-22.39","50.46","45.11",".27","15.46","113.42","44.25","95","Oils-Energy","Oil and Gas - Drilling","45.37","3"
"VALE","VALE","67313.48","14.83","20110380","4.29","-1.92","-9.35","63.93","5.17",".91","20.63","17.82","9.53","95","Basic Materials","Mining - Iron","7.21","4"
"Visteon","VC","2672.34","100.11","654508","-5.81","-10.22","-10.38","35.34","-2.73","-2.53","6.32","128.76","84.45","151","Auto-Tires-Trucks","Automotive - Original Equipment","5.58","2"
"Vericel","VCEL","2300.37","45.045","606114","-5.78","5","29.7","82.79","15.59","16.45","7.35","48.31","29.34","91","Medical","Medical - Biomedical and Genetics","7.35","3"
"Victory Capital Holdings","VCTR","6033.63","96.49","495239","-4.07","17.48","22.9","89.73","41.32","46.19","36.76","100.58","60.76","81","Finance","Financial - Investment Management","25.79","1"
"Veracyte","VCYT","4618.4","57.88","1146552","-2.26","-1.14","75.82","92.94","27.04","16.01","29.69","60.49","23.51","166","Medical","Medical - Instruments","16.25","4"
"Veeco Instruments","VECO","3331.21","54.58","1325956",".4","-27.66","9.49","54.9","76.46","-7.39","10.21","83.04","19.94","30","Computer and Technology","Electronics - Manufacturing Machinery","3.53","3"
"Veeva Systems","VEEV","29171.57","179.58","1934057","-9.01","13.6","15.14","18.19","-25.67","16.34","42.05","306.22","151.43","74","Medical","Medical Info Systems","28.37","3"
"Velo3D, Inc.","VELO","301.29","10.11","2190094","-2.27","-41.83","-27.81","25.83","-32.01","12.12","-73.79","30.61","2.97","157","Industrial Products","Industrial Services","-107.94","3"
"Vertex","VERX","1762.19","10.89","1812540","-17.25",".46","-11.96","1.22","-49.61","12.25","14.32","35.91","10.58","154","Computer and Technology","Internet - Software","-.84","3"
"Vermilion Energy","VET","1719.14","11.24","1280677","16.24","19.32","-16.56","56.74","24.53","-9.9","-3.11","14.42","7.07","95","Oils-Energy","Oil and Gas - Exploration and Production - International","-43.49",""
"V.F. Corporation","VFC","6485.5","16.53","5751879","-5.43","-2.54","-12.68","49.24","-15.52","1.06","3.51","21.55","11.66","182","Consumer Discretionary","Textile - Apparel","2.65","4"
"Venture Global, Inc.","VG","37662.87","15.16","13896962","19.65","39.98","14.24","79.59","105.4","176.93","16.94","17.53","5.92","222","Oils-Energy","Oil and Gas - Exploration and Production - United States","16.94","2"
"Viavi Solutions","VIAV","9777.35","41.8","5962143","13.19","-17.13","-20.23","70.31","116.75","8.39","13.32","55.33","9.76","43","Computer and Technology","Communication - Components","-4.03","3"
"VICI Properties","VICI","28136.87","26.32","8715344","-3.06","-.79","-9.86","4.88","-13.51","4.08","76.83","33.93","25.93","60","Finance","REIT and Equity Trust - Other","76.83","3"
"Vicor","VICR","10546.63","231.38","1000631",".42","-30.22","-14.07","55.83","95.07","26.08","30.65","379.78","43.85","57","Computer and Technology","Electronics - Miscellaneous Components","30.65","2"
"Viking Holdings Ltd.","VIK","44438.6","99.71","2047866","1.67","-3.1","21.73","89.17","29.02","21.89","18.34","104.95","56.58","67","Consumer Discretionary","Leisure and Recreation Services","18","2"
"Vipshop","VIPS","6900.18","14.41","2312608","-1.3","11.53",".14","19.2","-24.73","1.97","8.24","20.68","12.92","185","Computer and Technology","Internet - Delivery Services","7.08","3"
"Vir Biotechnology","VIR","1575.21","9.34","1837196","-.64","-5.47","-8.57","74.3","43.13","-7.61","-675.96","11.09","4.28","91","Medical","Medical - Biomedical and Genetics","-638.88","3"
"Virtu Financial","VIRT","9254","59.67","1205475","2.37","-2.26","20.16","79.24","65.48","26.25","43.61","66.82","32.38","182","Finance","Financial - Miscellaneous Services","14.17","3"
"Vistance Networks, Inc.","VISN","2693.3","11.94","5938055","-1.16","-5.39","-6.68","33.56","-39.15","-54.07","10.91","20.55","7.59","95","Computer and Technology","Communication - Network Software","175.01","3"
"Vista Energy, S.A.B. de C.V. - Sponsored ADR","VIST","7199.95","69.06","893525","10.71","6.2","-7.08","77.63","31.14","50.15","15.87","79.25","33.7","235","Oils-Energy","Oil and Gas - Integrated - International","23.56","5"
"Vital Farms","VITL","546.32","12.75","1704487","-3.26","19.38","-6.59","10.13","-63.11","25.26","6.1","52.41","8.28","209","Consumer Staples","Food - Miscellaneous","6.1","4"
"Telefonica Brasil","VIV","22285.55","13.7","1093268","-1.44","2.47","-13.67","45.83","6.74","3.04","10.49","17.14","10.79","238","Utilities","Diversified Communication Services","10.49","4"
"Valero Energy","VLO","90641.7","305.26","2934945","1.67","19.68","20.86","94.79","73.27","-5.54","3.42","314.8","131.77","19","Oils-Energy","Oil and Gas - Refining and Marketing","3.37","2"
"Controladora Vuela Compania de Aviacion, B. de C.V.","VLRS","881.48","7.56","639771","-3.94","-20.42","2.02","44.49","-21.33","-3.31","-5.71","10.63","5.1","84","Transportation","Transportation - Airline","-5.71","3"
"Veralto Corporation","VLTO","22472.33","91.5","1906488","-2.88","3.99","3.74","33.69","-15.27","5.97","17.99","109.75","82.23","95","Business Services","Waste Removal Services","17.33","3"
"Valley National Bancorp","VLY","8007.2","14.45","6698393","-4.87","-2.23","6.48","87.69","14.32","-2.44","31.54","15.19","9.18","74","Finance","Banks - Northeast","19.49","3"
"Vulcan Materials","VMC","35673.51","274.93","1008068","-6.32","-12.16","-8.89","24.42","-10.93","7.06","13.73","330.37","257.02","174","Construction","Building Products - Concrete and Aggregates","13.81","3"
"Viemed Healthcare","VMD","447.39","11.67","325505","-3.47","-.17","17.17","89.69","45.13","20.52","5.2","12.33","5.93","166","Medical","Medical - Products","5.2","3"
"Vanda Pharmaceuticals","VNDA","322.32","5.36","842403","-1.65","-8.38","-24.51","21.79","-43.85","8.72","-57.79","9.56","4.19","91","Medical","Medical - Biomedical and Genetics","-109.99","3"
"VNET Group, Inc. - Unsponsored ADR","VNET","2101.7","7.77","3727418",".65",".91","-6.5","6.43","-15.13","25.74","-18.81","14.03","7.34","154","Computer and Technology","Internet - Software","-22.02","3"
"Vornado Realty Trust","VNO","7335.81","39","1596759","-4.32","2.42","30.48","78.26","8.28","1.27","43.99","42.97","24.71","60","Finance","REIT and Equity Trust - Other","43.99","3"
"Viper Energy Inc.","VNOM","16206.41","45.14","1623308","2.45","3.65","-8.59","61.55","7.98","62.14","16.01","50.95","35.84","222","Oils-Energy","Oil and Gas - Exploration and Production - United States","-2.77","3"
"Vontier","VNT","4262.02","30.27","1435937","-1.08","-.33","-15.64","15.52","-24.77","3.24","15.24","43.71","27.8","91","Business Services","Technology Services","13.37","4"
"Voya Financial","VOYA","8775.59","96.79","948667","-3.78","8.15","18.09","89.17","20.07","1.73","67.43","100.59","65.51","194","Finance","Insurance - Life Insurance","8.24","3"
"Voyager Technologies, Inc.","VOYG","1411.42","26.38","1678372","5.39","-10.03","-.11","24.84","-6.75","15.42","-49.67","51.77","17.99","68","Aerospace","Aerospace - Defense Equipment","-72.9","3"
"Vishay Precision Group","VPG","1470.29","110.54","524004","9.82","-17.52","82.95","68.28","165.3",".22","2.39","149.91","25.8","57","Computer and Technology","Electronics - Miscellaneous Components","1.85","3"
"Viridian Therapeutics","VRDN","1985.22","19.26","2391531","6.82","10.75","42.88","29.1","-42.81","23359.93","-490.31","33.78","13.3","91","Medical","Medical - Biomedical and Genetics","-490.31","3"
"VAREX IMAGING","VREX","451.31","10.72","475363","-.37","4.18","-7.98","50.81","-14.97","4.14","4.62","14.36","6.96","166","Medical","Medical - Products","-9.64","1"
"Varonis Systems","VRNS","5141.38","44.78","1961805","-4.72","16.13","70.27","57.03","26.15","13.17","4.68","63.31","20.19","46","Computer and Technology","Security","-19.75","3"
"Verisk Analytics","VRSK","25309.49","193.17","1868603","-4.13","9.11","4.7","25.72","-20.2","6.63","32.38","298.12","156.84","53","Business Services","Business - Information Services","29.34","4"
