Company Name,Ticker,Zacks Rank,Market Cap (mil),Last Close,Avg Volume,% Price Change (1 Week),% Price Change (4 Weeks),% Price Change (12 Weeks),Price as a % of 52 Wk H-L Range,Relative Price Change (YTD),Sales Growth F(0)/F(-1),Operating Margin 12 Mo %,52 Week High,52 Week Low,Zacks Industry Rank,Sector,Industry,Net Margin %
"Freshworks","FRSH","3","3321.52","12.1","5115227","-8.55","6.26","33.86","83.1","-7.84","16.43","18.17","13.92","6.88","85","Computer and Technology","Internet - Software","20.49"
"Federal Realty Investment Trust","FRT","3","10115.31","117.25","595888",".91","-.03","-6.11","68.88","3.02","6.36","32.67","127.13","94.87","168","Finance","REIT and Equity Trust - Retail","32.67"
"FS KKR Capital Corp.","FSK","3","3437.67","12.18","1446295",".24","2.05","13.81","30.78","-25.5","-11.74","41.31","18.13","9.91","89","Finance","Financial - SBIC & Commercial Industry","-28.52"
"First Solar","FSLR","3","21968.84","213.25","1736140","1.26","-14.57","-25.25","14.79","-30.59","24.09","32.47","318.25","184.7","222","Oils-Energy","Solar","32.47"
"Fastly","FSLY","2","3279.99","21.49","4424689","-9.65","-25.8","11","50.72","79.38","14.78","11.7","33.5","7.3","85","Computer and Technology","Internet - Software","-11.8"
"Fortuna Mining Corp.","FSM","3","3643.24","12.16","5352047","1.9","14.73","30.26","77.65","11.29","-10.83","26.12","13.66","7.62","183","Basic Materials","Mining - Miscellaneous","31.99"
"Federal Signal","FSS","3","7281.04","118.25","341180","1.95","-5.91","8.04","49.88","-2.58","17.14","12.32","133.86","104.77","58","Auto-Tires-Trucks","Automotive - Domestic","11.66"
"FTAI Aviation Ltd.","FTAI","3","20159.35","196.69","1165162","3.25","-8.71","-25.52","27.65","-11.57","44.53","15.94","310.04","152.8","44","Aerospace","Aerospace - Defense Equipment","15.94"
"Frontdoor","FTDR","2","5690.59","81.04","423411","2.14","-1.56","18.35","80.28","26.98","13.56","15.18","90.83","49.1","103","Construction","Building Products - Miscellaneous","12.72"
"TechnipFMC","FTI","3","31310.4","78.16","2473626","2.16","7.7","16.54","99.46","58.91","9.35","11.77","80.08","35.57","174","Oils-Energy","Oil and Gas - Field Services","11.28"
"Flotek Industries","FTK","3","852.63","24.37","675617","-.76","-37.43","-1.88","45","21.17","26.86","8.67","38.82","11.04","87","Basic Materials","Chemical - Specialty","12.97"
"Fortinet","FTNT","1","114672.11","157.47","4069191","-8.56","-4.82","4.55","83.1","74.55","14.17","32.34","172.78","75.23","48","Computer and Technology","Security","28.17"
"Fortrea Holdings Inc.","FTRE","3","1683.27","17.06","1076348","-3.65","-6.79","6.43","75.61","-9","1","2.2","20.7","8.4","162","Medical","Medical - Biomedical and Genetics","-3.18"
"Fortis","FTS","3","28230.35","55.57","695077",".14","-.23","-3.49","64.2","-5.64","3.7","14.42","58.84","48.84","168","Utilities","Utility - Electric Power","14.17"
"Fortive","FTV","3","17196.85","56.51","2024336","-3.23","-7.79","-5.54","56.69","-8.53","-33.26","22.32","64.09","47.58","22","Computer and Technology","Electronics - Testing Equipment","12.38"
"fuboTV","FUBO","3","339.8","11.23","1336115","6.84","20.19","13.41","6.77","-67.02","-76.76","-.26","54.74","8.09","103","Consumer Discretionary","Broadcast Radio and Television","-.71"
"H. B. Fuller","FUL","3","2898.6","53.04","555450","-1.93","-12.02","-16.35","25.27","-19.62","-2.67","7.1","67.49","49.29","87","Basic Materials","Chemical - Specialty","5.29"
"Fulton Financial","FULT","3","4601.04","23.62","1279019","2.73",".37","5.24","87.02","10.57","1.92","30.92","25.19","16.79","69","Finance","Banks - Northeast","20.63"
"Six Flags Entertainment Corporation","FUN","5","1586.93","15.74","1706258","3.06","-2.15","-33.55","19.27","-10.33","14.45",".95","26.74","12.83","199","Consumer Discretionary","Leisure and Recreation Services","-57.25"
"Futu Holdings","FUTU","2","17065.41","117.5","1389050","-.32","12.01","21.6","29.27","-34.24","67.78","42.95","199.04","89.76","103","Finance","Financial - Miscellaneous Services","42.95"
"Fiverr International","FVRR","4","332.54","9.01","534691","-2.43","1.76","-7.22","3.28","-58.48","10.07","24.81","26.67","8.66","155","Retail-Wholesale","Internet - Commerce","7.18"
"Forward Air","FWRD","3","565.77","17.27","497919","5.24","-4.69","31.74","43.41","-36.54",".84","-.69","30.38","8.31","42","Transportation","Transportation - Truck","-11.37"
"First Watch Restaurant Group","FWRG","3","743.64","12.29","896884","-4.97",".17","1.69","22.69","-29.13","20.34","1.35","18.66","10.11","164","Retail-Wholesale","Retail - Restaurants","1.35"
"Genpact","G","3","6271.04","35.35","2343994","-1.74","9.35","20.39","46.76","-29.25","6.56","13","48.5","27.5","154","Computer and Technology","Computers - IT Services","11.04"
"The Gap","GAP","3","7878.99","22.38","8227274",".54","4.28","1.49","37.85","-22.29","1.86","4.84","29.13","18.35","73","Retail-Wholesale","Retail - Apparel and Shoes","8.14"
"Glacier Bancorp","GBCI","3","6097.83","46.23","834453","1.12","-3.96","-5.07","46.41","-5.71","13.32","27.41","54.51","40.18","195","Finance","Banks - West","19.72"
"Golub Capital BDC","GBDC","3","3375.47","12.78","994090","-1.22","-.99","2.2","36.27","-15.04","20.16","47.69","14.81","11.97","89","Finance","Financial - SBIC & Commercial Industry","21.45"
"Global Business Travel Group, Inc.","GBTG","NA","4952.1","9.48","1681747",".21",".32","1.28","99.34","9.9","12.17","1.24","9.51","4.97","85","Computer and Technology","Internet - Software","2.77"
"The Greenbrier Companies","GBX","3","1338.45","42.76","333753","-4.02","-6.22","-10.69","11.21","-17.92","-8.59","4.2","58.87","41.29","103","Transportation","Transportation - Equipment and Leasing","4.07"
"GCM Grosvenor","GCMG","2","2691.05","13.18","455232","-3.77","-3.98","16.3","83.04","3.97","8.47","30.49","14.05","9.45","103","Finance","Financial - Investment Management","7.79"
"GigaCloud Technology Inc.","GCT","3","1848.01","52.2","493056","6.64",".19","50","94.6","16.84","11.1","10.65","53.25","25.46","156","Business Services","Technology Services","10.65"
"General Dynamics","GD","3","97235.55","356.58","841310","-3.22","-9.24","-.04","56.16","-5.32","10.13","8.18","395.97","312.53","95","Aerospace","Aerospace - Defense","8.18"
"GoDaddy","GDDY","3","12830.68","92.88","1695644","3.5","10.73","30.74","35.62","-27.59","8.26","17.83","148.88","74.99","103","Computer and Technology","Internet - Delivery Services","17.83"
"Green Dot","GDOT","5","759.61","13.25","320169",".3",".53","3.98","59.32","-7.71","20.69","3.5","15.25","10.53","165","Business Services","Financial Transaction Services","-1.14"
"GDS Holdings","GDS","3","6284.84","32","1585672","-1.52","-.14","-6.35","12.68","-20.3","15.61","40.68","47.52","29.02","156","Business Services","Technology Services","30.7"
"Grid Dynamics","GDYN","1","653.48","7.89","1145053",".94","5.16","26.85","58.66","-20.89","17.47","7.89","10.06","5.21","154","Computer and Technology","Computers - IT Services",".68"
"GE Aerospace","GE","3","349783.06","334.91","3348990",".42","-8.07","-1.5","59.15","-2.94","18.48","15.84","381.22","273.25","95","Aerospace","Aerospace - Defense","17.72"
"GE HealthCare Technologies Inc.","GEHC","2","31103.12","66.775","2403428","-3.33","-5.59","6.33","32.69","-25.54","4.84","9.95","88.16","59.49","95","Medical","Medical - Products","9.33"
"GEN DIGITAL INC","GEN","2","18346.69","29.81","5210268","-1.13","4.64","25.56","94.94","-.03","27.06","31.9","31.33","17.89","156","Business Services","Technology Services","20.73"
"Genius Sports Limited","GENI","5","1844.83","7.31","4310330",".94","-.93","9.02","37.07","-39.72","31.04","-21.31","13.55","3.92","220","Computer and Technology","Internet - Content","-22.99"
"The Geo Group","GEO","1","4181.55","32.04","2172505","-.13","3.62","11.32","94.87","74.79","8.58","5.56","32.77","13.26","48","Business Services","Government Services","10.31"
"GE Vernova Inc.","GEV","3","250872.92","971.31","1946120","4.83","-4.94","-3.79","62.85","27.82","8.97","12.87","1174.86","547.96","102","Oils-Energy","Alternative Energy - Other","23.03"
"GFL Environmental","GFL","3","15781.73","42.87","1815202","3.41","6.19","21.64","69.32","-9.7","-15.74","4.5","48.24","33.54","103","Business Services","Waste Removal Services","-3.28"
"Greenfire Resources Ltd.","GFR","NA","772.51","6.23","802450","NA","-5.08","10.2","66.07","14.77","-28.12","-6.36","7.1","4.33","102","Oils-Energy","Alternative Energy - Other","-6.36"
"GlobalFoundries","GFS","3","24806.77","45.09","3480025","1.16","-9.67","-46.17","23.23","14.82",".61","14.77","89.96","31.67","45","Computer and Technology","Electronics - Semiconductors","10.36"
"Gerdau","GGB","3","9757.01","5.06","10417194","7.81",".2","6.42","91.94","19.45",".63","6.13","5.14","3.03","160","Basic Materials","Steel - Producers","3.37"
"Graco","GGG","3","12612.96","77.03","2426428",".58","-6.6","3.63","21.9","-15.74","5.83","22.68","94.82","73.13","79","Industrial Products","Manufacturing - General Industrial ","23.53"
"Guardant Health","GH","3","21660.6","160.98","1960142","1.5","-3.47","24.33","91.81","40.15","32.88","-19.18","170.92","54.79","162","Medical","Medical - Biomedical and Genetics","-38.33"
"CGI Group","GIB","4","15251.1","70.65","316699","-2.13","-2.13","11.96","34.89","-29.23","5.47","11.52","96.73","61.28","103","Computer and Technology","Computer - Services","10.54"
"GIII Apparel Group","GIII","3","1170.37","27.62","593210","-14.88","-21.06","-19.9","22.81","-15.05","-7.04","3.49","36.81","25.06","179","Consumer Discretionary","Textile - Apparel","4.75"
"Gildan Activewear","GIL","3","9889.25","51.55","945068","2.44","-7.11","-13.83","16.54","-24.18","10.66","13.09","72.58","49.6","179","Consumer Discretionary","Textile - Apparel","1.28"
"Gilead Sciences","GILD","3","187227.03","146.64","5028856","3.18","13.48","21.48","89.38","9.1","2.4","-1.37","155.8","110.56","162","Medical","Medical - Biomedical and Genetics","-10.64"
"Gilat Satellite Networks","GILT","3","747.17","9.94","523564","2.22","-8.25","-29.23","2.1","-30.64","47.87","11.16","20.85","9.89","223","Computer and Technology","Satellite and Communication","6.21"
"General Mills","GIS","4","20470.96","37.69","7877673","-7.06","2.76","11.73","32.31","-26.97","-5.45","10.32","51.11","32.17","211","Consumer Staples","Food - Miscellaneous","-.48"
"Glaukos","GKOS","3","10467.88","185.04","587947","-1.16","-2.18","36.37","89.49","39.4","32.33","-7.22","189.55","74.67","100","Medical","Medical - Instruments","-30.69"
"Globe Life","GL","3","13392.55","170.68","441461",".93","-4.91","4.11","78.89","10.51","3.74","19.79","186.02","130.37","223","Finance","Insurance - Accident and Health","19.58"
"Globale Online","GLBE","1","6512.39","36.93","1285884","2.73","-6.76","21.39","73.08","-13.43","27.82","13.87","42.36","27.54","155","Retail-Wholesale","Internet - Commerce","13.87"
"GCI Liberty, Inc. - Series C GCI Group","GLIBK","5","941.86","25.92","321413",".92","3.92","21.51","31.76","-37.39","2.95","18.15","40.04","19.86","241","Utilities","Wireline - National","-32.53"
"Golar LNG Limited","GLNG","3","5280.77","51.46","1268238","1.22","2.8","1.8","76.21","24.23","51.14","37.1","57.36","35.33","156","Oils-Energy","Oil and Gas - Integrated - International","31.27"
"Globant","GLOB","4","1715.29","37.12","1672358","-3.88","1.5","6.13","26.22","-46.91","1.62","10.78","71.21","27.73","165","Computer and Technology","Internet - Software and Services","4.63"
"Gaming and Leisure Properties","GLPI","3","12195.37","41.62","3953193","-.36","-2.08","-10.31","6.95","-16.81","4.13","59.01","49.82","41.33","101","Finance","REIT and Equity Trust - Other","59.01"
"Monte Rosa Therapeutics","GLUE","3","1180.74","14.27","933043","-.72","-12.52","-23.62","44.08","-21.72","63.54","-560.85","25.31","4.8","162","Medical","Medical - Biomedical and Genetics","-560.85"
"Corning","GLW","3","132912.23","165.96","8312089","3.74","-2.19","-17.87","45.48","56.29","19.14","14.08","255.69","69.72","32","Computer and Technology","Communication - Components","11.2"
"Galaxy Digital Inc.","GLXY","4","10292.11","27.05","5732147","7.03","34.89","-21.71","36.47","4.43","44.04","-.32","42.86","16.84","103","Finance","Financial - Miscellaneous Services","-.75"
"General Motors","GM","3","77005.15","85.79","5007511","1.67","-.23","4.39","92.73","-4.29","-1.29","6.38","90.3","55.35","58","Auto-Tires-Trucks","Automotive - Domestic","1.05"
"Genmab","GMAB","3","20958.96","33.53","2494679","1.33","8.84","36.7","84.86","-3.25","19.14","20.94","35.34","23.85","162","Medical","Medical - Biomedical and Genetics","19.08"
"GameStop","GME","NA","8596.92","18.89","5772921","4.24","1.97","-11.87","13.14","-15.38","-5.05","20.05","27.69","17.87","193","Consumer Discretionary","Gaming","20.45"
"Globus Medical","GMED","1","10511.37","75.04","1036524","-3.79","-9.12","1.25","55.58","-20.47","16.65","21.4","96.82","55.1","100","Medical","Medical - Instruments","17.02"
"Genco Shipping & Trading Limited","GNK","3","1205.17","26.81","597866","5.41","10.34","16.32","100","33.06","-19.14","18.9","27.65","15.57","33","Transportation","Transportation - Shipping","9.15"
"Global Net Lease","GNL","NA","1923.68","9.1","2225209","-.65","-1.41","-2.25","65.14","-5.95","-38.47","-3.49","9.96","7.55","101","Finance","REIT and Equity Trust - Other","-2.94"
"Generac Holdings","GNRC","1","11054.84","190.21","931598","1.06","-9.09","-30.64","32.03","21.84","-2.02","10.89","295.54","136.37","79","Industrial Products","Manufacturing - General Industrial ","5.82"
"Gentex","GNTX","3","4927.71","22.8","2282102","3.44","-2.98","-11.14","29.19","-11.81","9.55","16.01","29.06","20.7","177","Auto-Tires-Trucks","Automotive - Original Equipment","15.5"
"Genworth Financial","GNW","3","3910.76","10.42","2649565","4.12","5.61","16.82","98.77","1.65",".08","1.43","10.38","7.94","174","Finance","Insurance - Life Insurance","2.87"
"Grocery Outlet","GO","3","1226.67","11.75","2817161","3.6","25.94","28.69","52.59","8.71","7.26","1.36","18.32","5.79","186","Consumer Staples","Consumer Products - Staples","-8.04"
"Gold.com Inc.","GOLD","3","1337.97","47.47","577756","2.58","6.12","5.66","55.31","20.15","132.39",".55","64.14","23.84","103","Finance","Financial - Miscellaneous Services",".32"
"Acushnet","GOLF","3","5074.23","85.79","374145",".57","-4.99","-10.66","29.08","-3.47","4.14","8.75","118.53","73.9","103","Consumer Discretionary","Leisure and Recreation Products","8.12"
"Gladstone Commercial","GOOD","4","634.62","13.09","332021","1.08","2.66","6.41","95.12","8.97","8","14.55","13.25","10.38","101","Finance","REIT and Equity Trust - Other","14.55"
"Alphabet","GOOG","3","4100841.25","335.38","14511112","-.03","-5.77","-8.66","61.7","-5.23","15.09","63.76","399.04","232.66","196","Computer and Technology","Internet - Services","54.77"
"Alphabet","GOOGL","3","4139365.75","338.36","21297206","-.26","-5.33","-8.36","62.33","-4.1","15.09","63.76","402.62","232.3","196","Computer and Technology","Internet - Services","54.77"
"Canada Goose","GOOS","4","794.96","7.75","674883","-1.21","-6.33","-19.33",".85","-44.25","14.14","5.07","15.1","8.08","73","Retail-Wholesale","Retail - Apparel and Shoes","3.65"
"Genuine Parts","GPC","3","19035.68","134.06","1016117","1.78","2.63","31.96","80.31","-.41","3.46","4.12","149.26","92.47","74","Retail-Wholesale","Automotive - Retail and Wholesale - Parts",".13"
"Graphic Packaging Holding Company","GPK","3","3088.03","9.89","3773316","-6.88","-12.43","-4.92","12.04","-38.58","-2.16","3.77","21.53","8.91","168","Industrial Products","Containers - Paper and Packaging","2.25"
"Global Payments","GPN","3","24487.79","89.42","2459540","1.64","7.44","37.14","92.92","6.04","-23.75","30.48","94.83","62.47","165","Business Services","Financial Transaction Services","-9.16"
"Green Plains","GPRE","5","1083.06","15.78","1498656","6.92","2.39","7.37","63.79","39.82","-14.93","6.37","19.23","8.79","87","Basic Materials","Chemical - Specialty","6.78"
"Geopark","GPRK","NA","597.73","11.95","685173","5.09","19.67","13.44","94.28","38.36","-25.47","17.17","11.9","5.96","103","Oils-Energy","Oil and Gas - Exploration and Production - United States","16"
"GRAIL, Inc.","GRAL","3","3588.49","79.1","576612","1.22","7.35","34.33","56.69","-16.75","17.18","-236.95","116.06","33.59","162","Medical","Medical - Biomedical and Genetics","-236.95"
"Green Brick Partners","GRBK","NA","3057.63","70.25","310199","-1.56",".81","-1.35","50.85",".62","-.02","14.56","80.59","61.26","162","Construction","Building Products - Home Builders","14.56"
"Guardian Pharmacy Services, Inc.","GRDN","3","2030.3","42.45","365315","9.92","-1.69","-4.92","85.01","20.17","17.93","5.21","43.83","23.41","160","Medical","Medical - Drugs","4.5"
"Grifols","GRFS","2","5308.49","7.75","346412","1.04","-3.11","2.36","25.08","-26.01","9.04","6.35","10.13","7.02","160","Medical","Medical - Drugs","5.54"
"Garmin","GRMN","1","53425.94","275.68","785767","-2.49","-11.54","16.32","71.34","21.12","15.06","24.4","313.16","187.1","55","Computer and Technology","Electronics - Miscellaneous Products","24.47"
"GRINDR INC","GRND","4","2650.76","15.46","1226453","-1.49","-6.73","20.74","66.75","-.11","27.64","18.75","17.94","9.85","85","Computer and Technology","Internet - Software","18.75"
